JumpingEnemy,928,352,32,32,0,0
FlyingOutEnemy,2240,384,32,32,0,0
FlyingOutEnemy,4192,352,32,32,0,0
FlyingOutEnemy,4768,352,32,32,0,0
FlyingOutEnemy,5984,288,32,32,0,0
FlyingOutEnemy,7936,352,32,32,0,0
FlyingOutEnemy,8000,352,32,32,0,0
FlyingEnemy,8704,32,32,32,0,0
FlyingOutEnemy,9824,352,32,32,0,0
FlyingOutEnemy,9920,352,32,32,0,0
FlyingOutEnemy,11296,448,32,32,0,0
FlyingOutEnemy,11392,448,32,32,0,0
JumpingEnemy,11808,320,32,32,0,0
JumpingEnemy,11872,320,32,32,0,0
JumpingEnemy,11968,320,32,32,0,0
ShootingEnemy,6496,320,32,32,0,0
ShootingEnemy,2080,128,32,32,0,0
Block,0,448,32,32,0,0
Block,0,416,32,32,0,0
Block,32,416,32,32,0,0
Block,32,448,32,32,0,0
Block,64,416,32,32,0,0
Block,64,448,32,32,0,0
Block,96,448,32,32,0,0
Block,96,416,32,32,0,0
Block,128,448,32,32,0,0
Block,160,448,32,32,0,0
Block,160,416,32,32,0,0
Block,128,416,32,32,0,0
Block,192,416,32,32,0,0
Block,192,448,32,32,0,0
Block,224,480,32,32,0,0
Block,224,448,32,32,0,0
Block,224,416,32,32,0,0
Block,256,416,32,32,0,0
Block,256,448,32,32,0,0
Block,288,448,32,32,0,0
Block,288,416,32,32,0,0
Block,320,416,32,32,0,0
Block,320,448,32,32,0,0
Block,352,448,32,32,0,0
Block,352,416,32,32,0,0
Block,384,448,32,32,0,0
Block,384,416,32,32,0,0
Block,416,448,32,32,0,0
Block,448,448,32,32,0,0
Block,480,448,32,32,0,0
Block,512,448,32,32,0,0
Block,544,448,32,32,0,0
Block,576,448,32,32,0,0
Block,608,448,32,32,0,0
Block,640,448,32,32,0,0
Block,672,448,32,32,0,0
Block,704,448,32,32,0,0
Block,736,448,32,32,0,0
Block,768,448,32,32,0,0
Block,800,448,32,32,0,0
Block,832,448,32,32,0,0
Block,864,448,32,32,0,0
Block,896,448,32,32,0,0
Block,960,448,32,32,0,0
Block,928,448,32,32,0,0
Block,992,448,32,32,0,0
Block,1024,448,32,32,0,0
Block,1056,448,32,32,0,0
Block,1088,448,32,32,0,0
Block,1120,480,32,32,0,0
Block,1120,448,32,32,0,0
Block,1152,448,32,32,0,0
Block,1184,448,32,32,0,0
Block,1248,416,32,32,0,0
Block,1216,416,32,32,0,0
Block,1216,448,32,32,0,0
Block,1280,448,32,32,0,0
Block,1280,416,32,32,0,0
Block,1248,448,32,32,0,0
Block,1312,448,32,32,0,0
Block,1312,416,32,32,0,0
Block,1344,416,32,32,0,0
Block,1344,448,32,32,0,0
Block,1376,448,32,32,0,0
Block,1376,416,32,32,0,0
Block,1408,416,32,32,0,0
Block,1408,448,32,32,0,0
Block,1440,448,32,32,0,0
Block,1472,448,32,32,0,0
Block,1472,416,32,32,0,0
Block,1440,416,32,32,0,0
Block,1504,416,32,32,0,0
Block,1504,448,32,32,0,0
Block,1536,448,32,32,0,0
